ticker,E_pos_mean,E_neg_mean,E_neu_mean,E_pos_std,E_neg_std,E_sentence_count,E_pos_neg_ratio,E_pillar_score,S_pos_mean,S_neg_mean,S_neu_mean,S_pos_std,S_neg_std,S_sentence_count,S_pos_neg_ratio,S_pillar_score,G_pos_mean,G_neg_mean,G_neu_mean,G_pos_std,G_neg_std,G_sentence_count,G_pos_neg_ratio,G_pillar_score,kw_carbon_emissions_freq,kw_carbon_emissions_present,kw_renewable_energy_freq,kw_renewable_energy_present,kw_climate_risk_freq,kw_climate_risk_present,kw_waste_water_freq,kw_waste_water_present,kw_diversity_freq,kw_diversity_present,kw_employee_welfare_freq,kw_employee_welfare_present,kw_human_rights_freq,kw_human_rights_present,kw_community_freq,kw_community_present,kw_board_governance_freq,kw_board_governance_present,kw_executive_pay_freq,kw_executive_pay_present,kw_ethics_compliance_freq,kw_ethics_compliance_present,kw_transparency_freq,kw_transparency_present,kw_regulatory_penalties_freq,kw_regulatory_penalties_present,kw_controversy_freq,kw_controversy_present,doc_length,num_sections,business_length,business_pct,risk_factors_length,risk_factors_pct,mda_length,mda_pct,E_coverage_pct,S_coverage_pct,G_coverage_pct,has_sustainability_mention,has_emissions_numbers,count_emissions_numbers,has_dollar_fines,count_dollar_fines,has_employee_numbers,count_employee_numbers,has_percent_renewable,count_percent_renewable,has_women_leadership,count_women_leadership,has_board_independence,count_board_independence,industry,environment_score,social_score,governance_score,total_score,total_grade
PAYX,0.0264832307584583,0.5053996630012989,0.4681171290576458,0.0126072126440703,0.3996953777968883,2.0,0.0,33.08,0.251784836910665,0.0920098103303462,0.6562053469195962,0.2753792297972907,0.2088897586449004,100,3.142856693877615,67.83,0.1740191014794012,0.1889789191229889,0.6370019766657303,0.2414527586931992,0.3114994155315904,60,0.5833332847222263,58.81,0.0,0,0.0537778972842161,1,0.0,0,0.0,0,0.3764452809895133,1,12.637805861790804,1,0.0,0,0.1613336918526485,1,0.0,0,0.1075557945684323,1,1.0755579456843238,1,1.0217800484001076,1,1.5057811239580534,1,0.2151115891368647,1,18595,3,5682,0.3055660123689164,4809,0.2586179080397956,8104,0.435816079591288,0.0020973379940844,0.3095455767679483,0.1300887335305189,0,0,0,0,0,1,2,0,0,0,0,0,0,Technology,500,300,200,1000,BBB
PCAR,0.3089649921937569,0.0740907937917556,0.616944204109746,0.3346271457045764,0.1920581460950712,37.0,5.499997250001375,71.0,0.2594924617938145,0.3136283513331027,0.4268791836307005,0.3305763332474394,0.3936632427579605,27,0.9999998750000156,53.7,0.1333805289585143,0.1500612505711615,0.7165582265704871,0.2306066303870982,0.2532936006432854,20,0.99999950000025,59.91,1.6730241584688483,1,0.0669209663387539,1,0.0,0,0.2676838653550157,1,0.2007628990162618,1,2.342233821856388,1,0.0,0,0.0,0,0.2007628990162618,1,0.0,0,0.5353677307100314,1,0.4015257980325236,1,0.6022886970487854,1,0.0669209663387539,1,14943,3,4824,0.3228267416181489,2089,0.1397978986816569,8030,0.5373753597001941,0.0615003680653148,0.0542729037007294,0.0418256039617212,1,1,2,0,0,1,1,0,0,0,0,0,0,Machinery,568,343,305,1216,A
PENN,0.0506090700094188,0.201363889323104,0.7480270231053943,0.0529453969983741,0.2700191469104078,21.0,0.0,53.68,0.1635856534726917,0.3175978411454707,0.5188164999708533,0.2443048305617973,0.3645925139375706,100,0.5517241189060649,50.08,0.1605314452878453,0.2348796445453031,0.6045889144594019,0.2588543789628981,0.3026337648067289,55,0.7272726611570308,55.35,0.0339893273512117,1,0.0339893273512117,1,0.0,0,0.0339893273512117,1,0.8157438564290812,1,1.6144930491825566,1,0.0,0,0.1529519730804527,1,0.0679786547024234,1,0.0,0,0.4588559192413582,1,0.730770538051052,1,1.444546412426498,1,0.5778185649705991,1,58842,3,4789,0.0813874443424764,22436,0.381292274225893,31617,0.5373202814316305,0.016467829101662,0.1170762380612487,0.0573739845688453,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotels Restaurants and Leisure,371,300,220,891,BB
PEP,0.1982313303555223,0.197520631777615,0.604248044776848,0.2863279226902923,0.327566856311307,87.0,1.1874999257812546,59.1,0.1763404067745432,0.4490172134758904,0.3746423847787082,0.2895989615019779,0.4385722754896949,100,0.4081632569762601,41.99,0.1144510504230856,0.1545641421107575,0.7309848149493336,0.188341911092262,0.293358128257591,100,0.4117646816609011,58.96,0.3221507958588979,1,0.0,0,0.4392965398075881,1,0.3807236678332431,1,0.9957388235638664,1,4.846905155877056,1,0.1025025259551039,1,0.0,0,0.2489347058909665,1,0.9371659515895212,1,0.8346634256344174,1,0.9078795156023488,1,1.4350353633714543,1,0.2342914878973803,1,68291,3,4790,0.0701410141892782,13516,0.197917734401312,49985,0.7319412514094097,0.0591878871300757,0.1606361013896413,0.1011114202457132,1,0,0,0,0,1,1,0,0,0,0,0,0,Beverages,719,340,358,1417,A
PFE,0.0963212896392426,0.2727787039581347,0.6309000052173029,0.1641634906255166,0.285707016785878,22.0,0.4999998750000312,50.64,0.2785820132028311,0.0687942921323701,0.6526236955821514,0.286495494980989,0.1949174980657982,100,3.833332694444551,70.28,0.1545987269121476,0.1251418984981931,0.7202593697742983,0.2138255121218304,0.2229659277742884,44,1.249999687500078,62.28,0.0,0,0.0257958004436877,1,0.2063664035495021,1,0.0,0,1.779910230614456,1,5.933034102048187,1,0.0,0,0.1289790022184388,1,0.0,0,0.2063664035495021,1,0.438528607542692,1,0.5675076097611309,1,1.1350152195222618,1,0.3095496053242532,1,38766,3,733,0.0189083217252231,22523,0.5809988133931796,15510,0.4000928648815973,0.0343342103905484,0.2739256049115204,0.0463808491977506,0,0,0,0,0,0,0,0,0,0,0,0,0,Pharmaceuticals,500,300,300,1100,BBB
PFG,0.0817802807626624,0.4254305018629465,0.4927892268945773,0.1409671398757056,0.3901468918690224,18.0,0.1249999843750019,40.21,0.1044858938734978,0.3267118431860581,0.5688022604584694,0.2105052054035323,0.3859512695000053,100,0.2058823468858133,47.42,0.0718397404693189,0.3074911300810512,0.6206691280068433,0.1135369647912817,0.3786574234592072,61,0.0555555524691359,47.53,0.1513660788617271,1,0.0378415197154317,1,0.3027321577234542,1,0.0378415197154317,1,1.324453190040112,1,3.8598350109740407,1,0.0,0,0.0378415197154317,1,0.3405736774388859,1,0.0756830394308635,1,0.491939756300613,1,0.5676227957314766,1,2.005600544917884,1,0.3784151971543177,1,26426,3,9148,0.3461742223567698,15947,0.6034587149019904,1331,0.0503670627412396,0.0275864678725497,0.1951487171724816,0.1198062514190569,1,0,0,0,0,1,1,0,0,0,0,0,0,Insurance,555,320,300,1175,BBB
PGR,0.0407618784274046,0.4247382570487948,0.5344998653118427,0.0352635357601444,0.3657495431961547,13.0,0.0,38.82,0.162155868163189,0.2606176048791848,0.5772265274173174,0.2195212029462203,0.3479337641853851,78,0.3809523628117922,53.74,0.1780514002591371,0.1874938968196511,0.6344546991959215,0.2584258189943851,0.3107734697498105,50,0.7999999200000081,59.04,0.0,0,0.2088009604844182,1,0.2610012006055228,1,0.0,0,1.5660072036331367,1,4.437020410293887,1,0.0,0,0.2088009604844182,1,0.1566007203633136,1,0.1044004802422091,1,0.939604322179882,1,0.3654016808477319,1,1.513806963512032,1,0.1566007203633136,1,19157,3,8653,0.4516886777679177,10470,0.5465365140679647,34,0.0017748081641175,0.0364357676045309,0.1863026569922221,0.1084720989716552,1,0,0,0,0,1,2,0,0,0,0,0,0,Insurance,350,355,270,975,BBB
PH,0.1354564947283102,0.179995729536232,0.6845477562811639,0.1923192768836293,0.2534982305470301,18.0,0.499999750000125,58.04,0.26538881389066,0.2545888243565479,0.4800223593528454,0.3332728156607613,0.3473312524620627,52,1.1818180743801752,57.74,0.2004440426826477,0.1870809290299399,0.6124750215870639,0.2913252731505085,0.2734738537850069,36,1.399999720000056,59.86,0.4835589941972921,1,0.2072395689416966,1,0.2072395689416966,1,0.2072395689416966,1,0.8289582757667865,1,4.2829510914617295,1,0.0,0,0.0690798563138988,1,0.0690798563138988,1,0.0,0,1.1052777010223818,1,1.3815971262779772,1,1.3815971262779772,1,0.2072395689416966,1,14476,3,3430,0.2369439071566731,4721,0.3261260016579165,6325,0.4369300911854103,0.0548494059132357,0.1579165515335728,0.1247582205029013,1,0,0,0,0,0,0,0,0,0,0,0,0,Machinery,325,303,225,853,BB
PKG,0.1260290211166745,0.2031070215236996,0.6708639595377189,0.214832835129415,0.3142895566931064,93.0,0.4499999775000011,56.21,0.1997609348906265,0.331779977091803,0.4684590800450398,0.2733246466794369,0.388769855093916,91,0.4193548251821024,50.43,0.1238124019280076,0.1203458396811038,0.7558417556807399,0.200767168038435,0.254516800280712,100,0.7999999200000081,61.51,0.9975261351847418,1,0.3990104540738967,1,0.1596041816295587,1,0.6384167265182348,1,0.7182188173330142,1,3.71079722288724,1,0.0,0,0.0399010454073896,1,0.1596041816295587,1,0.119703136222169,1,0.8778229989625728,1,1.356635543851249,1,0.1995052270369483,1,0.0,0,25062,3,4555,0.1817492618306599,4218,0.1683026095283696,16289,0.6499481286409704,0.0985156811108451,0.1006304365174367,0.1550953634985236,1,0,0,0,0,1,1,0,0,0,0,0,0,Packaging,500,303,300,1103,BBB
PKI,0.1820402643440858,0.1553324390121776,0.6626272995186888,0.2742010722555027,0.2689957056838031,23.0,0.7499998125000469,61.27,0.3078895113280704,0.1445756347058841,0.5475348575661579,0.3373316863634045,0.2754293518134716,93,1.799999880000008,66.38,0.1930164270102977,0.3054553622779037,0.5015282223267215,0.2721368615991523,0.3464007243132571,35,0.4615384260355057,51.9,0.1864454181038501,1,0.0,0,0.0,0,0.093222709051925,1,1.1652838631490632,1,5.220471706907803,1,0.0,0,0.1398340635778875,1,0.093222709051925,1,0.3262794816817377,1,0.5593362543115503,1,0.978838445045213,1,1.398340635778876,1,0.4195021907336627,1,21454,3,5075,0.2365526242192598,8628,0.4021627668500047,7751,0.3612846089307355,0.0491283676703645,0.1993101519530157,0.0848792765917777,1,0,0,0,0,1,6,0,0,0,0,0,0,Life Sciences Tools and Services,515,316,325,1156,BBB
PLD,0.3631611195569103,0.2046987066120916,0.4321401786763926,0.3670364137772318,0.3383177965853216,37.0,1.7499997812500274,64.41,0.2675184917015334,0.149340961384587,0.583140542730689,0.3096683281827975,0.2752037828781835,60,1.8749997656250292,64.66,0.2732436229185811,0.20811260571896,0.51864376715545,0.3296249299337823,0.3384900415675076,29,0.9999998571428776,61.04,0.4198329065032117,1,0.2938830345522482,1,0.1259498719509635,1,0.0839665813006423,1,1.1335488475586717,1,1.6373483353625258,1,0.0,0,0.1259498719509635,1,0.0419832906503211,1,0.0839665813006423,1,0.5457827784541752,1,0.4618161971535329,1,1.0915655569083504,1,0.0839665813006423,1,23819,3,4913,0.2062639069650279,8559,0.3593349846760989,10347,0.4344011083588732,0.0526470464755027,0.0810277509551198,0.0357697636340736,1,0,0,0,0,0,0,0,0,0,0,0,0,Real Estate,579,374,315,1268,A
PM,0.2765476207714528,0.1994464410624156,0.5240059146502366,0.3139551608890554,0.3374599997433884,24.0,1.249999687500078,61.72,0.2852001227997243,0.2429723894782364,0.4718274844437837,0.3194416975586024,0.3390937422982997,100,0.96428567984694,59.19,0.1847196594491356,0.1436014036327356,0.6716789286278311,0.2790355224584309,0.2703456411325259,61,1.14285697959186,62.13,0.2449015940867397,1,0.0,0,0.222637812806127,1,0.0,0,1.3580906581173746,1,3.1391931605663905,1,0.0,0,0.0667913438418381,1,0.1781102502449016,1,0.1558464689642889,1,0.4007480630510285,1,0.9128150325051206,1,1.4471457832398251,1,0.5120669694540921,1,44916,3,3290,0.0732478404132157,7008,0.1560245792145338,34618,0.7707275803722504,0.0229984860628729,0.170206607890284,0.0634072490871849,1,0,0,0,0,0,0,0,0,0,0,0,0,Tobacco,520,327,315,1162,BBB
PNR,0.1433820599032675,0.194859370525342,0.6617585715709948,0.2165525592136097,0.2896447987749638,51.0,0.6249999218750099,57.35,0.1996527760001342,0.3289807869808837,0.4713664312093031,0.2637409453678478,0.3804255071780383,84,0.6296296063100145,50.6,0.119809158379212,0.2322744236909784,0.647916417568922,0.2033541474549879,0.3160128917744709,40,0.3749999531250059,54.1,1.0740135419098764,1,0.0,0,0.3268736866682232,1,0.1400887228578099,1,1.2607985057202895,1,4.9964977819285545,1,0.0,0,0.0466962409526033,1,0.1400887228578099,1,0.1867849638104132,1,0.9806210600046696,1,0.9339248190520664,1,1.634368433341116,1,0.1400887228578099,1,21415,3,2739,0.1279010039691804,10513,0.4909175811347187,8163,0.3811814148961008,0.1013775391081018,0.1966845668923651,0.070744805043194,1,0,0,0,0,1,1,0,0,0,0,0,0,Machinery,433,330,315,1078,BBB
PNW,0.1926031200774014,0.0619249194534495,0.7454719567671418,0.2284721745535423,0.1855915178676619,100.0,1.999999666666722,67.72,0.3280330486036837,0.1560953029524535,0.515871648080647,0.3211734090976119,0.2922387167550306,100,2.066666528888898,66.33,0.1550623888973719,0.1646703206128082,0.6802672927196209,0.215266956444415,0.2864716576015576,52,0.7499999062500118,59.72,2.4392103056635417,1,5.05627969611505,1,0.2540844068399522,1,0.7622532205198567,1,1.5245064410397131,1,4.0399420687552405,1,0.0,0,0.2540844068399522,1,0.2032675254719617,1,0.0508168813679904,1,0.4827603729959092,1,0.2794928475239474,1,1.4482811189877276,1,0.1524506441039713,1,39357,3,14850,0.3773153441573291,9267,0.2354600198185837,15240,0.3872246360240872,0.3198160428894478,0.1173107706380059,0.058337779810453,1,0,0,0,0,1,2,1,6,0,0,0,0,Utilities,629,479,300,1408,A
POOL,0.313301987528544,0.130411393506902,0.556286609249896,0.3367519970397937,0.2567922056728384,29.0,2.666665777778074,67.49,0.3034129292797297,0.2279089837940409,0.4686780826933682,0.3230775644902562,0.3476546054976892,100,1.2608695103969778,60.81,0.2406311349753858,0.1425078437047994,0.6168610273023784,0.3113080689180756,0.2609140886253083,59,1.999999666666722,64.16,0.2146659797355315,1,0.0,0,0.2575991756826378,1,0.0429331959471063,1,0.6439979392065945,1,6.397046196118839,1,0.0429331959471063,1,0.1287995878413189,1,0.2146659797355315,1,0.9445303108363386,1,0.6869311351537009,1,1.0303967027305514,1,0.8157307229950197,1,0.0858663918942126,1,23292,3,6907,0.2965395844066632,5456,0.2342435170874119,10929,0.4692168985059248,0.0490726429675425,0.1731925124506268,0.1037266014082088,1,0,0,0,0,1,1,0,0,0,0,0,0,Distributors,525,306,313,1144,BBB
PPG,0.2516354085132479,0.1408894830942154,0.6074751127511263,0.2977347529857321,0.239244154915161,50.0,1.999999666666722,64.65,0.2725322722996536,0.2560934938996899,0.4713742433998145,0.3142464004331389,0.3694935522295758,57,0.9333332711111152,57.89,0.2635280999734445,0.1285971953119668,0.6078747080432044,0.3143182214737303,0.2216148710607438,27,2.333332555555814,65.86,0.1343544269783689,1,0.0,0,0.0671772134891844,1,0.6045949214026601,1,0.6045949214026601,1,3.6275695284159615,1,0.0,0,0.2015316404675534,1,0.2015316404675534,1,0.0,0,0.8061265618702137,1,0.4702404944242913,1,2.216848045143088,1,0.4702404944242913,1,14886,3,3868,0.2598414617761655,3124,0.2098616149402122,7894,0.5302969232836222,0.1415423888217116,0.1692194007792556,0.0937122128174123,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemicals,293,236,220,749,B
PRU,0.0842443292673963,0.1520698082346755,0.7636858706290905,0.137970980427092,0.2062839811265328,26.0,0.499999750000125,58.06,0.1474771264847368,0.1913175887428224,0.6612052892893553,0.2252212128225579,0.3197404400413601,100,0.5789473379501401,57.73,0.1019331627339124,0.095458882972598,0.8026079498417675,0.1656524106899056,0.2167849398484506,100,0.7142856122449125,62.36,0.0,0,0.1167269756040621,1,0.1283996731644683,1,0.0,0,2.346212209641648,1,3.069919458386833,1,0.0,0,0.0350180926812186,1,0.1634177658456869,1,0.1400723707248745,1,0.2101085560873117,1,0.7003618536243726,1,1.1439243609198084,1,0.0933815804832496,1,85670,3,21424,0.2500758725341426,10535,0.1229718687988794,53711,0.6269522586669779,0.0127232403408427,0.1576514532508462,0.0721139255281895,1,0,0,1,1,0,0,0,0,0,0,0,0,Insurance,285,300,288,873,BB
PSA,0.308081577616659,0.0669118220155889,0.6250065951184793,0.3190304056023095,0.1392171912927282,22.0,2.499998750000625,71.43,0.3002554324442801,0.1413053023016514,0.5584392661152229,0.3035828658197936,0.2847265539698199,73,1.9999998181818348,66.32,0.1740823481522966,0.197683417238295,0.6282342282647733,0.2490902692872411,0.3032095384044071,64,0.8333332638888947,58.24,0.2002603384399719,1,0.2503254230499649,1,0.0500650846099929,1,0.0500650846099929,1,2.0026033843997197,1,4.555922699509362,1,0.0,0,0.0,0,0.0,0,0.1501952538299789,1,0.5507159307099229,1,0.2002603384399719,1,0.9512366075898668,1,0.1501952538299789,1,19974,3,4939,0.2472714528887553,3919,0.1962050665865625,11116,0.556523480524682,0.0542204866326224,0.1681686192049664,0.1592069690597777,1,0,0,0,0,1,3,0,0,0,0,0,0,Real Estate,235,245,205,685,B
PTC,0.2972580559551716,0.2743050659075379,0.4284368894994259,0.3200383555253321,0.3706313888636366,5.0,1.999998000002,57.57,0.3278625637895482,0.2314661316957105,0.4406712894492289,0.3634307250915075,0.3512617806540801,34,1.5714283469388075,61.43,0.2040914999010662,0.146488793939352,0.6494197006958227,0.3228244351589749,0.2548658874813655,30,1.666666111111296,62.62,0.0,0,0.2434867299732164,1,0.0,0,0.0,0,0.6087168249330411,1,1.521792062332603,1,0.0,0,0.0,0,0.0608716824933041,1,0.2434867299732164,1,0.6087168249330411,1,0.6087168249330411,1,0.7913318724129534,1,0.3043584124665205,1,16428,3,1506,0.091672753834916,6369,0.3876917457998539,8553,0.5206355003652301,0.008826393961529,0.0625152179206233,0.0583150718285853,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology,550,302,308,1160,BBB
PVH,0.2562524546627645,0.3229039668760918,0.4208435758396431,0.316226087898856,0.3972544912772932,27.0,0.8888887901234679,52.98,0.2594734620861709,0.3743476231116801,0.3661789189837873,0.3154623907830606,0.4315423599174143,100,0.6499999837500005,49.75,0.0960965127612535,0.1828808794657771,0.7210226133752328,0.158354842033184,0.2858348295741972,65,0.2727272479338866,56.48,0.0916527278143115,1,0.0229131819535778,1,0.1603922736750452,1,0.1145659097678894,1,1.0540063698645832,1,1.7643150104254977,1,0.1374790917214673,1,0.0458263639071557,1,0.2520450014893568,1,0.1603922736750452,1,0.4811768210251357,1,1.1456590976788947,1,0.5270031849322916,1,0.0,0,43643,3,9572,0.2193249776596476,10292,0.2358224686662236,23779,0.5448525536741288,0.0321930206447769,0.1366313039891849,0.080608574112687,1,0,0,0,0,0,0,0,0,0,0,0,0,Textiles Apparel and Luxury Goods,418,319,315,1052,BBB
PWR,0.1392456075549125,0.402174676572904,0.4585797151178121,0.2486874040662361,0.4025681574162482,100.0,0.232558134126555,43.73,0.2230674661230295,0.3397202072246,0.4372123311273753,0.3103156116762299,0.4045902566466843,100,0.5405405259313372,50.73,0.089387224568054,0.3180397747084498,0.5925730038806796,0.1500690138648988,0.360476533639036,100,0.1111111080246914,47.46,0.6838661231495388,1,2.440463419866981,1,0.5631838661231495,1,0.1072731173567903,1,0.8715940785239219,1,5.564792962883501,1,0.0,0,0.0,0,0.2279553743831796,1,0.2279553743831796,1,0.9788671958807122,1,0.603411285131946,1,1.3811413859686763,1,0.2145462347135807,1,74576,3,2416,0.0323964814417506,28037,0.3759520489165415,44123,0.5916514696417078,0.1564846599442179,0.1964170778802832,0.0822114353143102,0,0,0,0,0,1,2,1,6,0,0,0,0,Construction,540,382,310,1232,A
PXD,0.1292384697217494,0.2925980776455253,0.5781634582392872,0.214614551947724,0.3344866737526523,100.0,0.3461538328402372,50.5,0.2266142441924796,0.2152170268594321,0.5581687311810183,0.255886375243112,0.3301202532879648,83,0.8421052188365674,58.94,0.1153683202373313,0.2224483970905943,0.6621832778227741,0.1732270561540336,0.3014278614180892,58,0.3333333055555579,54.58,2.413484370742341,1,0.5839075090505664,1,0.7396161781307174,1,0.6228346763206042,1,0.6228346763206042,1,5.91692942504574,1,0.0,0,0.3114173381603021,1,0.5449803417805286,1,0.1167815018101132,1,0.6617618435906418,1,0.9342520144809062,1,1.128887850831095,1,0.1946358363501888,1,25689,3,721,0.0280664876016972,24953,0.9713496048892524,15,0.0005839075090505,0.2063918408657402,0.1377243178013936,0.1109424267196076,1,0,0,0,0,1,1,0,0,0,0,0,0,Energy,700,412,300,1412,A
PYPL,0.1984119759025898,0.374093618159267,0.4274944077161225,0.2675671598007411,0.3603334544481563,11.0,0.199999960000008,47.63,0.363078299343732,0.1506740323213093,0.4862476496354622,0.3470168620436942,0.2959078111320639,51,2.374999703125037,67.91,0.1642408465656141,0.2759764602873474,0.5597826760262251,0.2374242036652983,0.3589828058016163,60,0.588235259515573,52.81,0.0453268062732299,1,0.0,0,0.2266340313661499,1,0.0,0,0.7705557066449098,1,3.308856857945789,1,0.0,0,0.0906536125464599,1,0.0453268062732299,1,0.0906536125464599,1,1.5864382195630495,1,1.5864382195630495,1,1.9943794760221196,1,1.8130722509291997,1,22062,3,2842,0.1288187834285196,19193,0.8699573928021032,27,0.0012238237693772,0.0228900371679811,0.0879793309763394,0.1392439488713625,1,0,0,0,0,0,0,0,0,0,0,0,0,Technology,370,244,285,899,BB
QCOM,0.2036643478553742,0.2598660871852189,0.5364695524796843,0.2835498579306659,0.3547450467122078,40.0,0.9999998750000156,55.24,0.3005978808645159,0.1631479158764705,0.5362542092613876,0.2841915556267759,0.3011960595799187,100,1.799999880000008,64.92,0.1747649513185024,0.1904805918969214,0.6347544569708407,0.2615703512031885,0.3041330064311023,100,0.7727272376033073,58.74,0.5165132318536748,1,0.0303831312855102,1,0.3645975754261234,1,0.0303831312855102,1,0.9874517667790844,1,4.390362470756236,1,0.0911493938565308,1,0.0911493938565308,1,0.0303831312855102,1,0.2430650502840823,1,0.5772794944246954,1,0.5468963631391851,1,1.6254975237748002,1,0.5165132318536748,1,65826,3,7517,0.1141949989365904,29757,0.4520554188314648,28552,0.4337495822319448,0.0312946252240755,0.149333090268283,0.0734664114483638,0,0,0,0,0,0,0,0,0,0,0,0,0,Semiconductors,409,300,300,1009,BBB
QRVO,0.1927867552472485,0.2385304075389824,0.5686828512008544,0.2801734619544196,0.3310894424087365,27.0,0.99999980000004,56.24,0.2442610897996928,0.2183213394091581,0.5374175770848524,0.2847423544388161,0.3438565810843699,64,0.9999999285714336,59.36,0.1801779583620373,0.1973118511668872,0.62251019483665,0.2519575087095351,0.3231565314978138,32,0.6666665555555741,58.48,0.185013876040703,1,0.0,0,0.2312673450508788,1,0.1387604070305272,1,0.8325624421831637,1,3.792784458834413,1,0.0,0,0.0,0,0.4625346901017576,1,0.1387604070305272,1,0.8788159111933396,1,0.6012950971322849,1,0.6475485661424607,1,0.0,0,21620,3,4951,0.2290009250693802,9865,0.4562904717853839,6804,0.3147086031452359,0.0489361702127659,0.10790934320074,0.063691026827012,1,0,0,0,0,1,1,0,0,0,0,0,0,Semiconductors,535,310,305,1150,BBB
RCL,0.1888894824311137,0.2174976819753646,0.5936128347367048,0.2715957884015743,0.3477606506529585,100.0,0.6956521436672981,57.47,0.2303130963630974,0.2321233545988798,0.5375635471567511,0.3016771926574275,0.3598087085233789,100,1.090909041322316,57.97,0.1600444364687427,0.1681748413527384,0.6717807289026677,0.2597669648767476,0.3018458702495537,100,0.9333332711111152,59.67,0.7132773608737648,1,0.1485994501820343,1,0.1188795601456274,1,0.0594397800728137,1,0.9361765361468162,1,4.874061965970726,1,0.0,0,0.0891596701092206,1,0.3566386804368824,1,0.0891596701092206,1,0.7429972509101717,1,0.9064566461104092,1,0.8470168660375956,1,0.0891596701092206,1,67295,3,1035,0.0153800430938405,24865,0.3694925328776283,41395,0.615127424028531,0.0630061668771825,0.1601456274611783,0.1457612006835574,0,0,0,0,0,1,4,0,0,0,0,0,0,Hotels Restaurants and Leisure,503,327,310,1140,BBB
REG,0.0780115628537411,0.3187108334386721,0.6032776061911136,0.1062158046066698,0.3581651628874576,24.0,0.0,47.01,0.1872873738857692,0.3406442503348507,0.4720683775456815,0.2625776157175662,0.4011820155358208,29,0.499999950000005,49.41,0.1076588088815862,0.275088613175533,0.6172525764188983,0.1712814659773361,0.3715878298448833,33,0.2222221975308669,50.89,0.0,0,0.0573065902578796,1,0.7449856733524355,1,0.0,0,0.974212034383954,1,1.0315186246418335,1,0.0,0,0.0573065902578796,1,0.3438395415472779,1,0.0573065902578796,1,0.6876790830945558,1,0.4011461318051576,1,0.4011461318051576,1,0.1146131805157593,1,17450,3,1108,0.0634957020057306,10368,0.5941547277936963,5974,0.342349570200573,0.0467048710601719,0.0743266475644699,0.0684813753581661,0,0,0,0,0,0,0,0,0,0,0,0,0,Real Estate,575,372,365,1312,A
REGN,0.0374676805222407,0.4482852728106081,0.5142470225691795,0.0292858303699685,0.293557551122601,8.0,0.0,37.17,0.1142183799576014,0.4012813071813434,0.4845003116130829,0.2175843168987265,0.3651214189142086,100,0.2439024330755504,42.91,0.1060954383035239,0.3194890250696948,0.5744155361660217,0.1930373997386595,0.3459427566819078,95,0.266666657777778,47.95,0.0,0,0.0,0,0.0508879955218564,1,0.0,0,0.3816599664139229,1,2.976947738028599,1,0.0,0,0.0508879955218564,1,0.2798839753702102,1,0.1017759910437128,1,1.0686479059589844,1,0.7633199328278459,1,0.9668719149152716,1,0.4834359574576357,1,39302,3,846,0.0215256221057452,30295,0.7708259121673198,8161,0.207648465726935,0.0125184468983766,0.3207470357742608,0.121189761335301,0,0,0,0,0,0,0,0,0,0,0,0,0,Biotechnology,505,327,305,1137,BBB
RF,0.1332234405563213,0.4478668312076479,0.4189097295165993,0.2185947224065006,0.3460977853267346,32.0,0.2307692130177528,40.55,0.2169411620218306,0.2274926855368539,0.5555661502573639,0.3091268631021515,0.3286187182936545,100,0.7916666336805569,57.81,0.136130988355726,0.2184173333924263,0.6454516806453466,0.2256349075898325,0.3253100978656956,100,0.5789473379501401,55.57,0.07703863487539,1,0.1733369284696275,1,0.23111590462617,1,0.0577789761565425,1,2.1570817765109203,1,1.7333692846962752,1,0.0,0,0.1348176110319325,1,0.192596587188475,1,0.2888948807827125,1,0.500751126690035,1,1.194098840568545,1,0.7126073725973575,1,0.5970494202842725,1,51922,3,9573,0.1843727129155271,14729,0.2836755132699048,27620,0.531951773814568,0.022976772851585,0.1239744231732213,0.1416355302184045,0,0,0,0,0,0,0,0,0,0,0,0,0,Banking,490,304,305,1099,BBB
RHI,0.0271401121281087,0.4941464643925428,0.4787134323269129,0.0181864672340452,0.4552660007029772,2.0,0.0,33.83,0.1919075520806169,0.2805554315952274,0.5275370132100458,0.2884472841157989,0.3556499570731624,96,0.679999972800001,53.48,0.118275973356652,0.2323549093336475,0.6493691142496406,0.2165628605748373,0.3352340701883947,49,0.2727272479338866,54.04,0.0,0,0.0,0,0.0860955660783469,1,0.0,0,1.4636246233318984,1,11.020232458028412,1,0.0,0,0.0860955660783469,1,0.0860955660783469,1,0.0860955660783469,1,1.8941024537236333,1,1.0331467929401636,1,3.099440378820491,1,0.0,0,11615,3,3315,0.2854068015497202,5976,0.5145071028842014,2324,0.2000860955660783,0.0062849763237193,0.3078777442961687,0.176926388291003,0,0,0,0,0,1,3,0,0,0,0,0,0,Professional Services,255,334,310,899,BB
